,sentence,word_labels
6,"Taking these in vitro and in vivo results together , our study suggests that maltolyl p - coumarate is a potentially effective candidate against Alzheimer 's disease that is characterized by wide spread neuronal death and progressive decline of cognitive function .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,Disease - associated mutations in human BICD2 hyperactivate motility of dynein - dynactin .. Bicaudal D2 ( BICD2 ) joins dynein with dynactin into a ternary complex ( termed DDB ) capable of processive movement .,"O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,"Point mutations in the BICD2 gene have been identified in patients with a dominant form of spinal muscular atrophy , but how these mutations cause disease is unknown .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O"
2,"To investigate this question , we have developed in vitro motility assays with purified DDB and BICD2 's membrane vesicle partner , the GTPase Rab6a .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O"
3,"Rab6a - GTP , either in solution or bound to artificial liposomes , released BICD2 from an autoinhibited state and promoted robust dynein - dynactin transport .","B,I,I,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,B,O,O"
4,"In these assays , BICD2 mutants showed an enhanced ability to form motile DDB complexes .","O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O"
5,Increased retrograde transport by BICD2 mutants also was observed in cells using an inducible organelle transport assay .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"When overexpressed in rat hippocampal neurons , the hyperactive BICD2 mutants decreased neurite growth .","O,O,O,O,O,O,O,O,O,B,O,O,O,O,O"
7,Our results reveal that dominant mutations in BICD2 hyperactivate DDB motility and suggest that an imbalance of minus versus plus end - directed microtubule motility in neurons may underlie spinal muscular atrophy .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O"
0,"Availability of human induced pluripotent stem cell - derived cardiomyocytes in assessment of drug potential for QT prolongation .. Field potential duration ( FPD ) in human - induced pluripotent stem cell - derived cardiomyocytes ( hiPS - CMs ) , which can express QT interval in an electrocardiogram , is reported to be a useful tool to predict K(+ ) channel and Ca(2 + ) channel blocker effects on QT interval .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,I,I,I,I,O,O,O,O,O"
1,"However , there is no report showing that this technique can be used to predict multichannel blocker potential for QT prolongation .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,The aim of this study is to show that FPD from MEA ( Multielectrode array ) of hiPS - CMs can detect QT prolongation induced by multichannel blockers .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,hiPS - CMs were seeded onto MEA and FPD was measured for 2min every 10min for 30min after drug exposure for the vehicle and each drug concentration .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"IKr and IKs blockers concentration - dependently prolonged corrected FPD ( FPDc ) , whereas Ca(2 + ) channel blockers concentration - dependently shortened FPDc .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,O,O,O,O,O,O"
5,"Also , the multichannel blockers Amiodarone , Paroxetine , Terfenadine and Citalopram prolonged FPDc in a concentration dependent manner .","O,O,O,O,O,O,O,B,O,O,O,B,O,O,O,O,O,O,O,O"
6,"Finally , the IKr blockers , Terfenadine and Citalopram , which are reported to cause Torsade de Pointes ( TdP ) in clinical practice , produced early afterdepolarization ( EAD ) .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,hiPS - CMs using MEA system and FPDc can predict the effects of drug candidates on QT interval .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,This study also shows that this assay can help detect EAD for drugs with TdP potential .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,Midline B3 serotonin nerves in rat medulla are involved in hypotensive effect of methyldopa ..,"O,O,B,O,O,B,O,O,O,O,O,O,O,O,O"
1,Previous experiments in this laboratory have shown that microinjection of methyldopa onto the ventrolateral cells of the B3 serotonin neurons in the medulla elicits a hypotensive response mediated by a projection descending into the spinal cord .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"The present experiments were designed to investigate the role of the midline cells of the B3 serotonin neurons in the medulla , coinciding with the raphe magnus .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"In spontaneously hypertensive , stroke - prone rats , microinjection of methyldopa into the area of the midline B3 serotonin cell group in the ventral medulla caused a potent hypotension of 30 - 40 mm Hg , which was maximal 2 - 3 h after administration and was abolished by the serotonin neurotoxin 5,7 - dihydroxytryptamine ( 5,7 - DHT ) injected intracerebroventricularly .","O,O,O,O,O,O,O,B,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O"
4,"However , intraspinal injection of 5,7 - DHT to produce a more selective lesion of only descending serotonin projections in the spinal cord did not affect this hypotension .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,"Further , 5,7 - DHT lesion of serotonin nerves travelling in the median forebrain bundle , one of the main ascending pathways from the B3 serotonin cells , did not affect the fall in blood pressure associated with a midline B3 serotonin methyldopa injection .","O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"It is concluded therefore that , unlike the ventrolateral B3 cells which mediate a methyldopa - induced hypotension via descending projections , the midline serotonin B3 cells in the medulla contribute to the hypotensive action of methyldopa , either by way of an ascending projection which does not pass through the median forebrain bundle , or through a projection restricted to the caudal brainstem .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,TIEG1 deficiency confers enhanced myocardial protection in the infarcted heart by mediating the Pten / Akt signalling pathway ..,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,"The transforming growth factor ( TGF)-b - inducible early gene-1 ( TIEG1 ) plays a crucial role in modulating cell apoptosis and proliferation in a number of diseases , including pancreatic cancer , leukaemia and osteoporosis .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O"
2,"However , the functional role of TIEG1 in the heart has not been fully defined .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"In this study , we first investigated the role of TIEG1 in ischaemic heart disease .","O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O"
4,"For in vitro experiments , cardiomyocytes were isolated from both TIEG1 knockout ( KO ) and wile - type ( WT ) mice , and the apoptotic ratios were evaluated after a 48 - h ischaemic insult .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,A cell proliferation assay was performed after 7 days of incubation under normoxic conditions .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"In addition , the angiogenic capacity of endothelial cells was determined by tube formation assay .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,"For in vivo experiments , a model of myocardial infarction ( MI ) was established using both TIEG1 KO and WT mice .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,"Echocardiography was performed at 3 and 28 days post - MI , whereas the haemodynamics test was performed 28 days post - MI .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
9,"Histological analyses of apoptosis , proliferation , angiogenesis and infarct zone assessments were performed using terminal deoxynucleotidyltransferase - mediated dUTP nick - end labelling ( TUNEL ) staining , BrdU immunostaining , a - smooth muscle actin ( a - SMA)/CD31 immunostaining and Masson 's trichrome staining , respectively .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O"
10,Changes in the expression of related proteins caused by TIEG1 deficiency were confirmed using both reverse transcription - quantitative polymerase chain reaction ( RT - qPCR ) and western blot analysis .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11,Our results demonstrated that the absence of TIEG1 prevented cardiomyocytes from undergoing apoptosis and promoted higher proliferation ; it stimulated the proliferation of endothelial cells in vitro and in vivo .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
12,"Improved cardiac function and less scar formation were observed in TIEG1 KO mice , and we also observed the altered expression of phosphatase and tensin homolog ( Pten ) , Akt and Bcl-2 / Bax , as well as vascular endothelial growth factor ( VEGF ) .","O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,B,I,I,I,O,O,O,O"
13,"On the whole , our findings indicate that the absence of TIEG1 plays a cardioprotective role in ischaemic heart disease by promoting changes in Pten / Akt signalling .","O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,O,O"
0,Testosterone ameliorates streptozotocin - induced memory impairment in male rats ..,"O,O,O,O,O,O,O,O,O,B,O"
1,AIM : To study the effects of testosterone on streptozotocin ( STZ)-induced memory impairment in male rats .,"O,O,O,O,O,O,O,O,O,O,O,B,B,I,O,O,O,O"
2,"METHODS : Adult male Wistar rats were intracerebroventricularly ( icv ) infused with STZ ( 750 ug ) on d 1 and d 3 , and a passive avoidance task was assessed 2 weeks after the first injection of STZ .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"Castration surgery was performed in another group of rats , and the passive avoidance task was assessed 4 weeks after the operation .","O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"Testosterone ( 1 mg.kg(-1).d(-1 ) , sc ) , the androgen receptor antagonist flutamide ( 10 mg.kg(-1).d(-1 ) , ip ) , the estrogen receptor antagonist tamoxifen ( 1 mg.kg(-1).d(-1 ) , ip ) or the aromatase inhibitor letrozole ( 4 mg.kg(-1).d(-1 ) , ip ) were administered for 6 d after the first injection of STZ .","O,O,O,O,O,O,O,O,O,O,B,I,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
5,RESULTS : STZ administration and castration markedly decreased both STL1 ( the short memory ) and STL2 ( the long memory ) in passive avoidance tests .,"O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"Testosterone replacement almost restored the STL1 and STL2 in castrated rats , and significantly prolonged the STL1 and STL2 in STZ - treated rats .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,"Administration of flutamide , letrozole or tamoxifen significantly impaired the memory in intact rats , and significantly attenuated the testosterone replacement in improving STZ- and castration - induced memory impairment .","O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,CONCLUSION : Testosterone administration ameliorates STZ- and castration - induced memory impairment in male Wistar rats .,"O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,B,O"
0,On the pivotal role of PPARa in adaptation of the heart to hypoxia and why fat in the diet increases hypoxic injury ..,"O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,The role of peroxisome proliferator - activated receptor a ( PPARa)-mediated metabolic remodeling in cardiac adaptation to hypoxia has yet to be defined .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"Here , mice were housed in hypoxia for 3 wk before in vivo contractile function was measured using cine MRI .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"In isolated , perfused hearts , energetics were measured using ( 31)P magnetic resonance spectroscopy ( MRS ) , and glycolysis and fatty acid oxidation were measured using [ ( 3)H ] labeling .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O"
4,"Compared with a normoxic , chow - fed control mouse heart , hypoxia decreased PPARa expression , fatty acid oxidation , and mitochondrial uncoupling protein 3 ( UCP3 ) levels , while increasing glycolysis , all of which served to maintain normal ATP concentrations ( [ ATP ] ) and thereby , ejection fractions .","O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,O,O,B,I,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,B,O,O,O,O,O,O,O,O"
5,"A high - fat diet increased cardiac PPARa expression , fatty acid oxidation , and UCP3 levels with decreased glycolysis .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O"
6,"Hypoxia was unable to alter the high PPARa expression or reverse the metabolic changes caused by the high - fat diet , with the result that [ ATP ] and contractile function decreased significantly .","B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,The adaptive metabolic changes caused by hypoxia in control mouse hearts were found to have occurred already in PPARa - deficient ( PPARa(-/- ) ) mouse hearts and sustained function in hypoxia despite an inability for further metabolic remodeling .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,"We conclude that decreased cardiac PPARa expression is essential for adaptive metabolic remodeling in hypoxia , but is prevented by dietary fat.-Cole , M. A. , Abd Jamil , A. H. , Heather , L. C. , Murray , A. J. , Sutton , E. R. , Slingo , M. , Sebag - Montefiore , L. , Tan , S. C. , Aksentijevic , D. , Gildea , O. S. , Stuckey , D. J. , Yeoh , K. K. , Carr , C. A. , Evans , R. D. , Aasum , E. , Schofield , C. J. , Ratcliffe , P. J. , Neubauer , S. , Robbins , P. A. , Clarke , K. On the pivotal role of PPARa in adaptation of the heart to hypoxia and why fat in the diet increases hypoxic injury .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,"Spectrum of adverse events after generic HAART in southern Indian HIV - infected patients .. To determine the incidence of clinically significant adverse events after long - term , fixed - dose , generic highly active antiretroviral therapy ( HAART ) use among HIV - infected individuals in South India , we examined the experiences of 3154 HIV - infected individuals who received a minimum of 3 months of generic HAART between February 1996 and December 2006 at a tertiary HIV care referral center in South India .","O,O,O,O,O,O,O,O,O,O,B,I,I,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,"The most common regimens were 3TC + d4 T + nevirapine ( NVP ) ( 54.8 % ) , zidovudine ( AZT ) + 3TC + NVP ( 14.5 % ) , 3TC + d4 T + efavirenz ( EFV ) ( 20.1 % ) , and AZT + 3TC + EFV ( 5.4 % ) .","O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,O,O,O,O,O"
2,"The most common adverse events and median CD4 at time of event were rash ( 15.2 % ; CD4 , 285 cells / microL ) and peripheral neuropathy ( 9.0 % and 348 cells / microL ) .","O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"Clinically significant anemia ( hemoglobin < 7 g / dL ) was observed in 5.4 % of patients ( CD4 , 165 cells / microL ) and hepatitis ( clinical jaundice with alanine aminotransferase > 5 times upper limits of normal ) in 3.5 % of patients ( CD4 , 260 cells / microL ) .","O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,O,O,O,O,O,O,O"
4,"Women were significantly more likely to experience lactic acidosis , while men were significantly more likely to experience immune reconstitution syndrome ( p < 0.05 ) .","B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,"Among the patients with 1 year of follow - up , NVP therapy was significantly associated with developing rash and d4 T therapy with developing peripheral neuropathy ( p < 0.05 ) .","O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,Anemia and hepatitis often occur within 12 weeks of initiating generic HAART .,"B,O,O,O,O,O,O,O,O,O,O,O,O"
7,Frequent and early monitoring for these toxicities is warranted in developing countries where generic HAART is increasingly available .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,"Comparison of valsartan / hydrochlorothiazide combination therapy at doses up to 320/25 mg versus monotherapy : a double - blind , placebo - controlled study followed by long - term combination therapy in hypertensive adults .. BACKGROUND : One third of patients treated for hypertension attain adequate blood pressure ( BP ) control , and multidrug regimens are often required .","O,O,B,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,"Given the lifelong nature of hypertension , there is a need to evaluate the long - term efficacy and tolerability of higher doses of combination anti - hypertensive therapies .","O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,OBJECTIVE : This study investigated the efficacy and tolerability of valsartan ( VAL ) or hydrochlorothiazide ( HCTZ)-monotherapy and higher - dose combinations in patients with essential hypertension .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,B,I,O"
3,"METHODS : The first part of this study was an 8 - week , multicenter , randomized , double - blind , placebo controlled , parallel - group trial .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"Patients with essential hypertension ( mean sitting diastolic BP [ MSDBP ] , > or = 95 mm Hg and < 110 mm Hg ) were randomized to 1 of 8 treatment groups : VAL 160 or 320 mg ; HCTZ 12.5 or 25 mg ; VAL / HCTZ 160/12.5 , 320/12.5 , or 320/25 mg ; or placebo .","B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,Mean changes in MSDBP and mean sitting systolic BP ( MSSBP ) were analyzed at the 8 - week core study end point .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"VAL / HCTZ 320/12.5 and 320/25 mg were further investigated in a 54 - week , open - label extension .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,Response was defined as MSDBP < 90 mm Hg or a > or = 10 mm Hg decrease compared to baseline .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,Control was defined as MSDBP < 90 mm Hg compared with baseline .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
9,Tolerability was assessed by monitoring adverse events at randomization and all subsequent study visits and regular evaluation of hematology and blood chemistry .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
10,"RESULTS : A total of 1346 patients were randomized into the 8 - week core study ( 734 men , 612 women ; 924 white , 291 black , 23 Asian , 108 other ; mean age , 52.7 years ; mean weight , 92.6 kg ) .","O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
